# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
1,203,0:04.148.604,712.800 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,204,0:04.148.604,712.800 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,205,0:04.165.173,712.100 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,206,0:04.165.173,712.100 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,207,0:04.165.173,712.100 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,208,0:04.182.331,713.400 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,209,0:04.182.331,713.400 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,210,0:04.182.331,713.400 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,211,0:04.198.924,714.000 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,212,0:04.198.924,714.000 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,213,0:04.198.924,714.000 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,214,0:04.215.805,712.100 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,215,0:04.215.805,712.100 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,216,0:04.215.805,712.100 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,217,0:04.232.252,712.600 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,218,0:04.232.252,712.600 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,219,0:04.232.252,712.600 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,220,0:04.249.096,712.500 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,221,0:04.249.096,712.500 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,222,0:04.249.096,712.500 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,223,0:04.265.340,712.100 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,224,0:04.265.340,712.100 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,225,0:04.265.340,712.100 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,226,0:04.282.445,712.400 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,227,0:04.282.445,712.400 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,228,0:04.282.445,712.400 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,229,0:04.298.971,712.200 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,230,0:04.298.971,712.200 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,231,0:04.298.971,712.200 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,232,0:04.315.871,712.900 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,233,0:04.315.871,712.900 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,234,0:04.315.871,712.900 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,235,0:04.332.419,713.400 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,236,0:04.332.419,713.400 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,237,0:04.332.419,713.400 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,238,0:04.349.230,713.600 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,239,0:04.349.230,713.600 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,240,0:04.349.230,713.600 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,241,0:04.365.671,713.600 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,242,0:04.365.671,713.600 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,243,0:04.365.671,713.600 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,244,0:04.382.548,713.300 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,245,0:04.382.548,713.300 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,246,0:04.382.548,713.300 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,247,0:04.398.839,713.600 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,248,0:04.398.839,713.600 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,249,0:04.398.839,713.600 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,250,0:04.415.948,712.300 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,251,0:04.415.948,712.300 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,252,0:04.415.948,712.300 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,253,0:04.432.499,713.500 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,254,0:04.432.499,713.500 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,255,0:04.432.499,713.500 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,256,0:04.449.385,712.400 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,257,0:04.449.385,712.400 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,258,0:04.449.385,712.400 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,259,0:04.465.870,713.700 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,260,0:04.465.870,713.700 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,261,0:04.465.870,713.700 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,262,0:04.482.677,713.100 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,263,0:04.482.677,713.100 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,264,0:04.482.677,713.100 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,265,0:04.499.205,713.600 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,266,0:04.499.205,713.600 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,267,0:04.499.205,713.600 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,268,0:04.516.052,712.400 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,269,0:04.516.052,712.400 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,270,0:04.516.052,712.400 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,271,0:04.532.522,712.500 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,272,0:04.532.522,712.500 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,273,0:04.532.522,712.500 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,274,0:04.549.431,712.800 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,275,0:04.549.431,712.800 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,276,0:04.549.431,712.800 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,277,0:04.566.017,712.700 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,278,0:04.566.017,712.700 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,279,0:04.566.017,712.700 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,280,0:04.582.818,712.700 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,281,0:04.582.818,712.700 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,282,0:04.582.818,712.700 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,283,0:04.599.312,712.900 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,284,0:04.599.312,712.900 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,285,0:04.599.312,712.900 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,286,0:04.616.155,713.300 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,287,0:04.616.155,713.300 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,288,0:04.616.155,713.300 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,289,0:04.632.669,712.200 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,290,0:04.632.669,712.200 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,291,0:04.632.669,712.200 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,292,0:04.649.587,712.500 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,293,0:04.649.587,712.500 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,294,0:04.649.587,712.500 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,295,0:04.666.062,712.900 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,296,0:04.666.062,712.900 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,297,0:04.666.062,712.900 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,298,0:04.682.862,713.900 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,299,0:04.682.862,713.900 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,300,0:04.682.862,713.900 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,301,0:04.699.449,712.000 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,302,0:04.699.449,712.000 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,303,0:04.699.449,712.000 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,304,0:04.716.275,712.600 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,305,0:04.716.275,712.600 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,306,0:04.716.275,712.600 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,307,0:04.732.750,712.100 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,308,0:04.732.750,712.100 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,309,0:04.732.750,712.100 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,310,0:04.749.627,713.400 us,21 B,,Transaction,01FF 4279 005A 00FF 00FF 0080 0080 0080 0080 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
1,311,0:04.749.627,713.400 us,21 B,,   MOSI,01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1,312,0:04.749.627,713.400 us,21 B,,   MISO,FF 79 5A FF FF 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00
0,313,0:04.749.627,,,,Capture stopped,[12/13/10 22:49:26]
