# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
0,430,0:02.643.106,300 ns,0 B,,Transaction,
1,431,0:02.643.106,300 ns,0 B,,   MOSI,
1,432,0:02.643.106,300 ns,0 B,,   MISO,
0,433,0:02.643.107,200 ns,0 B,,Transaction,
1,434,0:02.643.107,200 ns,0 B,,   MOSI,
1,435,0:02.643.107,200 ns,0 B,,   MISO,
0,436,0:02.643.108,100 ns,0 B,,Transaction,
1,437,0:02.643.108,100 ns,0 B,,   MOSI,
1,438,0:02.643.108,100 ns,0 B,,   MISO,
0,439,0:02.643.109,400 ns,0 B,,Transaction,
1,440,0:02.643.109,400 ns,0 B,,   MOSI,
1,441,0:02.643.109,400 ns,0 B,,   MISO,
0,442,0:02.643.110,100 ns,0 B,,Transaction,
1,443,0:02.643.110,100 ns,0 B,,   MOSI,
1,444,0:02.643.110,100 ns,0 B,,   MISO,
0,445,0:02.643.111,100 ns,0 B,,Transaction,
1,446,0:02.643.111,100 ns,0 B,,   MOSI,
1,447,0:02.643.111,100 ns,0 B,,   MISO,
0,448,0:02.643.111,100 ns,0 B,,Transaction,
1,449,0:02.643.111,100 ns,0 B,,   MOSI,
1,450,0:02.643.111,100 ns,0 B,,   MISO,
0,451,0:02.643.112,300 ns,0 B,,Transaction,
1,452,0:02.643.112,300 ns,0 B,,   MOSI,
1,453,0:02.643.112,300 ns,0 B,,   MISO,
0,454,0:02.643.112,200 ns,0 B,,Transaction,
1,455,0:02.643.112,200 ns,0 B,,   MOSI,
1,456,0:02.643.112,200 ns,0 B,,   MISO,
0,457,0:02.643.113,200 ns,0 B,,Transaction,
1,458,0:02.643.113,200 ns,0 B,,   MOSI,
1,459,0:02.643.113,200 ns,0 B,,   MISO,
0,460,0:02.643.113,400 ns,0 B,,Transaction,
1,461,0:02.643.113,400 ns,0 B,,   MOSI,
1,462,0:02.643.113,400 ns,0 B,,   MISO,
0,463,0:02.643.114,300 ns,0 B,,Transaction,
1,464,0:02.643.114,300 ns,0 B,,   MOSI,
1,465,0:02.643.114,300 ns,0 B,,   MISO,
0,466,0:02.643.114,300 ns,0 B,,Transaction,
1,467,0:02.643.114,300 ns,0 B,,   MOSI,
1,468,0:02.643.114,300 ns,0 B,,   MISO,
