# Total Phase Data Center(tm) v5.00
# (c) 2005-2010 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,Record,Data
1,372,0:03.753.829,700 ns,0 B,,   MISO,
0,373,0:03.753.830,300 ns,0 B,,Transaction,
1,374,0:03.753.830,300 ns,0 B,,   MOSI,
1,375,0:03.753.830,300 ns,0 B,,   MISO,
0,376,0:03.753.832,5.200 us,0 B,,Transaction,
1,377,0:03.753.832,5.200 us,0 B,,   MOSI,
1,378,0:03.753.832,5.200 us,0 B,,   MISO,
0,379,0:03.753.838,6.100 us,0 B,,Transaction,
1,380,0:03.753.838,6.100 us,0 B,,   MOSI,
1,381,0:03.753.838,6.100 us,0 B,,   MISO,
0,382,0:03.753.844,2.500 us,0 B,,Transaction,
1,383,0:03.753.844,2.500 us,0 B,,   MOSI,
1,384,0:03.753.844,2.500 us,0 B,,   MISO,
0,385,0:03.753.847,100 ns,0 B,,Transaction,
1,386,0:03.753.847,100 ns,0 B,,   MOSI,
1,387,0:03.753.847,100 ns,0 B,,   MISO,
0,388,0:03.753.850,400 ns,0 B,,Transaction,
1,389,0:03.753.850,400 ns,0 B,,   MOSI,
1,390,0:03.753.850,400 ns,0 B,,   MISO,
0,391,0:03.753.861,1.400 us,0 B,,Transaction,
1,392,0:03.753.861,1.400 us,0 B,,   MOSI,
1,393,0:03.753.861,1.400 us,0 B,,   MISO,
0,394,0:03.753.866,100 ns,0 B,,Transaction,
1,395,0:03.753.866,100 ns,0 B,,   MOSI,
1,396,0:03.753.866,100 ns,0 B,,   MISO,
0,397,0:03.753.867,600 ns,0 B,,Transaction,
1,398,0:03.753.867,600 ns,0 B,,   MOSI,
1,399,0:03.753.867,600 ns,0 B,,   MISO,
0,400,0:03.753.872,9.900 us,0 B,,Transaction,
1,401,0:03.753.872,9.900 us,0 B,,   MOSI,
1,402,0:03.753.872,9.900 us,0 B,,   MISO,
0,403,0:03.753.884,100 ns,0 B,,Transaction,
1,404,0:03.753.884,100 ns,0 B,,   MOSI,
1,405,0:03.753.884,100 ns,0 B,,   MISO,
0,406,0:03.753.887,100 ns,0 B,,Transaction,
1,407,0:03.753.887,100 ns,0 B,,   MOSI,
1,408,0:03.753.887,100 ns,0 B,,   MISO,
0,409,0:03.753.888,3.000 us,0 B,,Transaction,
1,410,0:03.753.888,3.000 us,0 B,,   MOSI,
1,411,0:03.753.888,3.000 us,0 B,,   MISO,
0,412,0:03.753.944,300 ns,0 B,,Transaction,
1,413,0:03.753.944,300 ns,0 B,,   MOSI,
1,414,0:03.753.944,300 ns,0 B,,   MISO,
0,415,0:03.753.944,200 ns,0 B,,Transaction,
1,416,0:03.753.944,200 ns,0 B,,   MOSI,
1,417,0:03.753.944,200 ns,0 B,,   MISO,
0,418,0:03.753.945,200 ns,0 B,,Transaction,
1,419,0:03.753.945,200 ns,0 B,,   MOSI,
1,420,0:03.753.945,200 ns,0 B,,   MISO,
0,421,0:03.753.945,200 ns,0 B,,Transaction,
1,422,0:03.753.945,200 ns,0 B,,   MOSI,
1,423,0:03.753.945,200 ns,0 B,,   MISO,
0,424,0:03.753.947,3.300 us,0 B,,Transaction,
1,425,0:03.753.947,3.300 us,0 B,,   MOSI,
1,426,0:03.753.947,3.300 us,0 B,,   MISO,
0,427,0:03.753.951,300 ns,0 B,,Transaction,
1,428,0:03.753.951,300 ns,0 B,,   MOSI,
1,429,0:03.753.951,300 ns,0 B,,   MISO,
0,430,0:03.753.956,500 ns,0 B,,Transaction,
1,431,0:03.753.956,500 ns,0 B,,   MOSI,
1,432,0:03.753.956,500 ns,0 B,,   MISO,
0,433,0:03.753.960,1.000 us,0 B,,Transaction,
1,434,0:03.753.960,1.000 us,0 B,,   MOSI,
1,435,0:03.753.960,1.000 us,0 B,,   MISO,
0,436,0:03.753.977,100 ns,0 B,,Transaction,
1,437,0:03.753.977,100 ns,0 B,,   MOSI,
1,438,0:03.753.977,100 ns,0 B,,   MISO,
0,439,0:03.754.027,100 ns,0 B,,Transaction,
1,440,0:03.754.027,100 ns,0 B,,   MOSI,
1,441,0:03.754.027,100 ns,0 B,,   MISO,
0,442,0:03.754.503,100 ns,0 B,,Transaction,
1,443,0:03.754.503,100 ns,0 B,,   MOSI,
1,444,0:03.754.503,100 ns,0 B,,   MISO,
0,445,0:03.754.515,500 ns,0 B,,Transaction,
1,446,0:03.754.515,500 ns,0 B,,   MOSI,
1,447,0:03.754.515,500 ns,0 B,,   MISO,
0,448,0:03.754.515,200 ns,0 B,,Transaction,
1,449,0:03.754.515,200 ns,0 B,,   MOSI,
1,450,0:03.754.515,200 ns,0 B,,   MISO,
0,451,0:03.754.516,100 ns,0 B,,Transaction,
1,452,0:03.754.516,100 ns,0 B,,   MOSI,
1,453,0:03.754.516,100 ns,0 B,,   MISO,
0,454,0:03.754.531,200 ns,0 B,,Transaction,
1,455,0:03.754.531,200 ns,0 B,,   MOSI,
1,456,0:03.754.531,200 ns,0 B,,   MISO,
0,457,0:03.754.544,100 ns,0 B,,Transaction,
1,458,0:03.754.544,100 ns,0 B,,   MOSI,
1,459,0:03.754.544,100 ns,0 B,,   MISO,
0,460,0:03.754.550,200 ns,0 B,,Transaction,
1,461,0:03.754.550,200 ns,0 B,,   MOSI,
1,462,0:03.754.550,200 ns,0 B,,   MISO,
0,463,0:03.754.552,200 ns,0 B,,Transaction,
1,464,0:03.754.552,200 ns,0 B,,   MOSI,
1,465,0:03.754.552,200 ns,0 B,,   MISO,
0,466,0:03.754.553,100 ns,0 B,,Transaction,
1,467,0:03.754.553,100 ns,0 B,,   MOSI,
